,0
351,1303.2918638844953
352,1621.3657931701678
353,1676.7340697863056
354,1828.7702165851917
355,1678.5940946697938
356,1348.6088411537066
357,1723.24601683706
358,1042.7588159967913
359,1266.7098840711158
360,1926.9790422175863
361,434.93547923294227
362,484.35355459812837
363,1261.607169802005
364,1204.7774388054859
365,233.54782063619876
366,545.9817000465818
367,1655.78145785148
368,1832.4054745030828
369,1944.529510069278
370,1710.524449358192
371,897.5224521619892
372,1795.8849580062824
373,892.5295825796005
374,114.96282515333047
375,955.4652194471988
376,1380.1153822050094
377,1820.9687954857052
378,431.8212317897071
379,500.35906466846893
380,983.8163416563877
381,1784.4271204311976
382,1412.7757142561923
383,824.9346521448159
384,395.8234372248826
385,1787.8425141338985
386,1820.2930739168069
387,1621.9718489400857
388,1238.0813279582912
389,804.5993707716267
390,1101.9289252369913
391,433.82149410627835
392,601.4364875287946
393,1505.9047446981986
394,720.2447821979216
395,199.49823577760802
396,953.2099884152868
397,1200.848400299795
398,1723.10999792326
399,1501.9249638995211
400,770.7667911203345
401,487.0336918049389
402,1916.9965058789826
403,1945.0302364093925
404,1570.1027169246765
405,506.1582998657493
406,1391.1792120149012
407,1809.0842033375811
408,1350.2454657909184
409,232.9833276482575
410,1853.2357376763775
411,1075.4626580536815
412,1137.312946665689
413,1249.575100643785
414,686.225451143258
415,1958.5289373320884
416,1039.5981721964993
417,228.76786475815717
418,1826.8305161630767
419,1885.8891127369805
420,596.2752053251711
421,1541.677004205784
422,800.2261327173336
423,1520.190210632065
424,1343.0900752737998
425,447.33486351119865
426,810.6025233643994
427,1821.2167392195129
428,730.513633872886
429,375.7042392572645
430,684.2567574539815
431,960.923372013505
432,970.9583900323902
433,175.45295216630961
434,1634.426643675685
435,1883.3808596456129
436,783.951679444775
437,634.1795382038224
438,1058.8971641821993
439,461.91373079936295
440,1760.155952386313
441,878.8065310458
442,633.4137305705208
443,857.993497247099
444,1610.923223198111
445,1104.4162023398023
446,49.671148075744696
447,1672.316174073284
448,752.3281020576311
449,1224.6880883881024
450,1582.917761737885
451,208.39962823798507
452,1374.0947064046748
453,317.1963649896271
454,367.547725754999
455,1780.5533215070723
456,1883.0701595293126
457,325.68671570847874
458,684.1041462302526
459,771.3642816064354
460,990.5960253545842
461,557.8533392847801
462,1260.2874181834902
463,1596.4220558292986
464,778.2833927211625
465,1001.9267788229032
466,1103.2603274825917
467,1416.0591828382835
468,677.5910298409024
469,93.62740704050887
470,530.790780119599
471,72.50356291373907
472,1458.4518051312875
473,556.4848355626751
474,1661.8145327097823
475,1086.0482394943947
476,1287.321871035902
477,996.8322689912947
478,555.7555423359103
479,1288.0625520126116
480,1150.3336605508832
481,418.29462684190923
482,1766.0688052594735
483,1237.8657488567915
484,1102.4244215914912
485,630.7812130920257
486,503.67079279663943
487,1698.0866831711974
488,1096.2980323238824
489,532.4839412865683
490,696.858166870247
491,1986.6467171460074
492,578.5423771688429
493,1341.990082295099
494,2006.6988986519923
495,1929.4443903601825
496,1371.0352599768953
497,362.2263949689715
498,1672.4589931972955
499,1415.0623929784883
500,1205.1938886050038
501,729.7864916937018
502,1840.417982349801
503,804.1227418582937
504,1438.5795781979875
505,679.8523894782172
506,1991.5608094186066
507,633.261702227281
508,1318.3971690700753
509,1228.180808344006
510,293.7464749358966
511,2049.856969966382
512,1157.4150639394106
513,956.334935068803
514,1062.2698812172916
515,1886.090638114178
516,1430.9379841028865
517,826.4535618775066
518,1515.5500781434807
519,1184.5812486367956
520,858.9666027275858
521,814.2514409887667
522,1746.6142790173005
523,1308.9143761218086
524,1121.5481509652034
525,618.556431551593
526,1843.8552012993175
527,757.2914971296426
528,1809.9217156692052
529,2003.5168924049713
530,1651.3327234152052
531,141.24800529553048
532,1307.3408637884052
533,511.24954085394023
534,346.87587427989854
535,1443.7981387521859
536,1352.237538873215
537,880.4543120422012
538,1945.4835579983728
539,887.425926045399
540,1201.0570947493932
541,873.6479006187803
542,978.6579513528895
543,939.2737628322928
544,695.90091946655
545,728.692394672827
546,989.6675820667805
547,1499.189384255479
548,1187.523928765292
549,1181.893662694498
550,98.30173442362008
551,1292.811787739507
552,1166.3737716645155
553,1383.4093493947812
554,564.5511103258557
555,455.81653455428284
556,1998.6466787209743
557,1283.5630142096963
558,514.582869876533
559,1831.0603274389928
560,642.6785068172718
561,1551.183515123871
562,1364.791050331797
563,1232.6041235941846
564,1535.7324106564722
565,112.40962070995947
566,1750.2470642923047
567,1219.669403479106
568,452.3990370615775
569,1328.4028689679956
570,992.5265074801929
571,1257.3857039170048
572,1047.7809920626996
573,529.4764718905222
574,349.53287864109865
575,259.1789340088152
576,1450.7152418675014
577,1221.0963525788986
578,1328.2624825469968
579,162.2783887901403
580,1637.416769798603
581,1139.430700092993
582,1904.368662356263
583,1071.5679271772847
584,916.2207718852894
585,480.08078501780943
586,1160.0033256812042
587,1157.7052075756915
588,1398.8884771484225
589,1524.9331636916797
590,1429.2678638545885
591,1654.7518675583142
592,1803.1680852612299
593,690.383580735167
594,939.2077924516004
595,965.443368168991
596,396.04730024334594
597,155.6905179885281
598,1038.8963378464932
599,1451.2937667570961
600,1905.6056382061756
601,1512.6732830229732
602,365.24172400666737
603,1270.7907627183947
604,52.53839191642258
605,1667.2444995303695
606,34.351936290111325
607,1605.9180355546791
608,1074.100707277507
609,1434.2122040378922
610,417.9294598926248
611,1204.6405921395992
612,472.3989883783135
613,64.23160976296468
614,116.96923281470126
615,1194.7916734796001
616,565.9573975006053
617,1389.3653874478043
618,517.479133352163
619,330.8346432663988
620,1210.6641316959046
621,1267.3904570810173
622,1462.7272956428812
623,1900.1204614097583
624,775.1261530013333
625,523.7761168439777
626,1791.0438334172782
627,1640.8131075140075
628,692.8051359970289
629,1688.3556535965117
630,1615.9638208679037
631,1946.5518788225668
